,date,one,three,seven,fourteen,twenty_eight,three_months,six_months,nine_months,twelve_months
0,2016-01-12,-0.008716307070651953,-0.020966006174904114,-0.11911376248233875,-0.10874338199994998,-0.15033183852421161,-0.032605950568914834,0.511989188229914,0.4585696701636554,1.0651550210342622
1,2016-01-13,0.01867859759732166,-0.14162561286203323,-0.10435794676788164,-0.0760761751283446,-0.11406478608435053,-0.0016704245328583655,0.5419455615948431,0.49888677631625455,0.8324180160822536
2,2016-01-14,0.005752083114211819,-0.09421402610758575,-0.01779850179387397,-0.07683390012738268,-0.10797368205775462,-0.008327782257593392,0.5381224508875876,0.4883567647161937,0.8811345230165127
3,2016-01-15,-0.003639973527465147,0.04549830171032265,0.12197056297892596,0.04000142207831279,0.03826484567715546,0.17516449617406252,0.81384721409389,0.7512839726304622,1.2534034162696701
4,2016-01-16,0.09191522453326725,0.09087835362932999,0.077703330947779,0.06919986250190188,0.08269327217297709,0.2131727686143686,0.8617665124509039,0.7994387372715643,1.3059445386769755
5,2016-01-17,0.005806488955305541,0.00014996369300068502,0.019466339728276317,-0.00483304042179259,0.03096092524967647,0.12446197236458546,0.7876172084653189,0.688093935152542,1.1621028593077467
6,2016-01-18,0.027884194177850305,0.1156598038044416,0.06983924707631445,-0.02096823437271853,0.08114637675387944,0.13785724715596082,0.7870149867919768,0.6969800751330757,1.2076221576201662
7,2016-01-19,0.003105770347149713,0.08256546657800583,0.03365420136580016,-0.01561065197428833,0.05597511161774491,0.1491851640754463,0.7754979259681456,0.6833961348067933,1.3957917735347203
8,2016-01-20,0.11585532622232143,0.015647943834157896,0.04130122491031583,-0.005711645543402958,0.08202092942360445,0.1720397558145402,0.7676228561414129,0.674247674582248,1.3542760336591442
9,2016-01-21,0.009751415210435611,-0.04629337927639681,-0.0278808761998524,-0.0894683731233079,0.024666502584297294,0.10614078267290179,0.6367511690868815,0.5526876692099433,1.2128304208712772
10,2016-01-22,0.01921221907792017,0.07378184938259769,0.01334196684093563,0.03813665456909741,0.12548163780836813,0.187738820407054,0.7336802724351289,0.6862732558449379,1.3849425232225365
11,2016-01-23,0.014424801233569186,0.025511740112728134,-0.006563153664711085,0.011958709988193088,0.10158620454944102,0.17880732287731585,0.7162005440061157,0.7207505085331469,1.4131802367133444
12,2016-01-24,0.03994931495183119,0.012031247177353887,-0.02383539230588579,-0.0283077542446147,0.12819136444459356,0.18339522724398766,0.7065815722171611,0.6957064809247184,1.3863083271611472
13,2016-01-25,0.008163601455653592,0.016517652630007686,-0.05092471059363687,-0.030713877607745563,0.12931021170802523,0.18754664731285747,0.6834133736880846,0.6825486290193898,1.3703577881066724
14,2016-01-26,0.00404019714523467,-0.026335530947961344,-0.0448543813608142,-0.04385329322153232,0.12077833962747232,0.19334058759521222,0.6687806439224221,0.6836407860206106,1.2855712731229598
15,2016-01-27,0.008142283208519018,-0.03141543000954611,-0.04424399283274884,-0.04020858538677118,0.07390334420672723,0.13503683170742922,0.6701941385770658,0.731330178517645,1.3011317518415855
16,2016-01-28,0.0014589121360948389,-0.003897454804008106,-0.025770603183799232,0.005040357091129307,0.11908304475489478,0.1824324858124745,0.7249792618536609,0.8126140598048638,1.4163851106692824
17,2016-01-29,0.03836892396265444,0.009070958703194942,0.06606065912896905,0.03886146470671935,0.16169565360156735,0.24529897223164734,0.7977518251370904,0.8871178704727295,1.5167463852982062
18,2016-01-30,0.0046853709650430155,-0.00912372407308542,0.026715114039910632,0.020643255748477366,0.14784151546783325,0.19078012489010363,0.7398742599424689,0.8977319510957767,1.4478407186360367
19,2016-01-31,0.0025337447496840064,0.01797816955972107,0.023616567210841852,0.0653146111707696,0.17585058518085564,0.22847200511098734,0.698264167357647,,1.4997512471624508
20,2016-02-01,0.01385759749101115,0.005413676054539032,0.023543511877746615,0.10673258016561725,0.1781376628247323,0.20848088227700518,0.6476707876192057,0.9074620132243715,1.5013303184883016
21,2016-02-02,0.004097393542850915,0.044712002574278605,0.0014131717258392866,0.07311219564517855,0.17370213450606023,0.20750831277485776,0.468049447602703,0.8796846508634558,1.602174729164432
22,2016-02-03,0.005173280441250381,0.050276460758874486,0.02169299949734402,0.10716896031735244,0.1822548873099756,0.21377005529215168,0.5388199812522925,0.9828906791289108,1.6872338980287738
23,2016-02-04,0.053101914047611914,0.017767313872993247,0.03162598087844538,0.12534971036548279,0.1460741886043751,0.21091285555576575,0.5631587056594286,1.0025165630938317,1.7349715771633383
24,2016-02-05,0.0025338976896661985,-0.0232174535495316,-0.015348624900148367,0.09544520867697859,0.09357266606496324,0.19200305001400517,0.49140238399053876,0.7861774195221646,1.6711223844055068
25,2016-02-06,0.011104039614701884,0.002846501086235562,0.031891553679371125,0.12996694299210237,0.10352670743071057,0.2313426623378367,0.5784063353446818,0.8884520673385484,1.8005811158821339
26,2016-02-07,0.004579851321541798,0.0030034435574001176,0.04523036625473787,0.1660722906991941,0.06846304244031115,0.22311104472356844,0.5809155968343812,0.8762666609763058,1.7402821529835715
27,2016-02-08,0.0003026780309320864,0.022272281656639893,0.09079269501304466,0.17534968687555916,0.09207037130290836,0.2334344045814204,0.5831775300401248,0.9058590966801846,1.780753962939352
28,2016-02-09,0.00839639794260085,0.018117554934593296,0.07317550643875799,0.1739081464636441,0.11108399615980777,0.2091644363874302,0.5763050485655595,0.8855853343273493,1.846220682331361
29,2016-02-10,0.015610072834588007,0.02256621507625401,0.0843705010604524,0.11962488989656257,0.10162514004092778,0.20475912960405337,0.5756513732659538,0.8889838018217959,1.8289464930558326
