,date,one,three,seven,fourteen,twenty_eight,three_months,six_months,nine_months,twelve_months
1388,2019-07-06,0.003271209170796905,0.09299782583460252,-0.03619802822493722,-0.2276280939666681,-0.2398970992929144,-0.38274366487787914,-0.5319689739269723,-0.5038991475591218,-0.2012435886026653
1389,2019-07-07,0.06859472029825596,0.07948747064372542,-0.05881522324525673,-0.19902016290339947,-0.2220424326667561,-0.38357667306263965,-0.5279001801521986,-0.49228818555399645,-0.20420238368294022
1390,2019-07-08,0.03237130864560358,-0.04466047296706212,-0.24888068208450606,-0.2563482260049834,-0.2663903031078786,-0.43018096532823025,-0.5508885129919638,-0.5268270237667977,-0.20602230194987045
1391,2019-07-09,0.011679087835024003,-0.1198665763154915,-0.24743097802758135,-0.2873286407517089,-0.2327007397146519,-0.4067416781626692,-0.5272889116883605,-0.44593744456424617,-0.21660309433034008
1392,2019-07-10,0.01533862970059633,-0.032485235031439,-0.3029039514242104,-0.2556748007734091,-0.20885030292633497,-0.36254165047133297,-0.497531479575376,-0.4213581307195487,-0.1359319132183463
1393,2019-07-11,0.009761920594078934,0.011976752664406912,-0.20537824309488414,-0.18461681603193053,-0.14872973064405592,-0.27397616079985615,-0.46952797242467087,-0.3507526340268693,-0.08728718748537417
1394,2019-07-12,0.030929447914877433,-0.1493842140637662,-0.15426241126069115,-0.18049215449531042,-0.1757141028091895,-0.2843244447236649,-0.4814663249050146,-0.36257742820932726,-0.1005792644852343
1395,2019-07-13,0.023618766517290474,-0.12665765906817764,-0.1583452436764437,-0.16516867781255928,-0.19971280230574973,-0.30613437953679756,-0.45485974385933925,-0.3973466005409668,-0.08974334753289205
1396,2019-07-14,0.0030617697704771315,-0.12409258111077795,0.008353454441305728,-0.08736527888064882,-0.09036407487682095,-0.20419791046839167,-0.37064705610299326,-0.30376670775699577,0.06561671479556459
1397,2019-07-15,0.0920066282599393,0.005006600416578164,0.07275676548284092,0.003481090322447163,0.02692432108849987,-0.13480974538173088,-0.30500851209289276,-0.23608676322143524,0.14061586567951923
1398,2019-07-16,0.008556626697095346,0.1483438680234406,0.10229396048034732,0.07073387684605957,0.07075157892931049,-0.05269509936368318,-0.2691630940908941,-0.2078345255868795,0.21666937998970176
1399,2019-07-17,0.08997451662779817,0.14135874557143707,0.0956923609272926,0.08506605251536721,0.07533141186041166,-0.06519230277235807,-0.1456556382370166,-0.1877658420621881,0.22918913051256537
1400,2019-07-18,0.08950282505238777,0.1015679150707924,0.042931543164512996,0.05055266055458644,-0.10264595987838453,-0.15444719199620202,-0.20046800644123522,-0.2635930976656711,0.12331251347261597
1401,2019-07-19,0.025826827295970946,0.04568426757293546,0.017558918034552912,0.00948033110833057,-0.1259924318694182,-0.1753613523223564,-0.23790437470297776,,0.07884348872708105
1402,2019-07-20,0.03606957191509167,-0.016370660731773273,-0.007106368583056155,-0.014891892419261619,-0.1612093909491646,-0.21492901986244523,-0.22804772219641326,-0.22411287419070966,0.06450945922908352
1403,2019-07-21,0.030456861366921887,-0.029557614606616357,-0.053025165449807274,0.016221939469625943,-0.1515180614825822,-0.2102609954146634,-0.1988796616260818,-0.14685705860950338,0.08887968061910839
1404,2019-07-22,0.019302493652095253,0.01649455479587162,-0.010891265607169178,0.04311346377986105,-0.08851015875594836,-0.17767120087770155,-0.21805858165801015,-0.14976995843210428,0.10707096957119099
1405,2019-07-23,0.0139082288959437,0.04765357014763959,0.008114363817310033,0.11738068748116003,-0.03255601558691691,-0.1656810436143812,-0.2031007117918147,-0.179454039473536,0.16885830923033016
1406,2019-07-24,0.06413014777202061,0.0771198471640587,0.032365019835217536,0.1080559291467411,-0.035664287949837656,-0.1551330238729354,-0.1681509340846646,-0.15313397438922519,0.2868912795912837
1407,2019-07-25,0.016161096649403416,-0.04035148434234066,0.011194148816527348,0.0480409185832233,-0.13507247389060695,-0.2480902978727471,-0.2213404328912779,-0.15506487244298114,0.271069008503277
1408,2019-07-26,0.02564822127108922,-0.01401994334290211,0.01755404992582693,0.03167746520761895,-0.10750141341052646,-0.24254901281414212,-0.23923481445736117,-0.1349841787080875,0.3030961904164258
1409,2019-07-27,0.012248871887186936,0.031406288637771416,0.06340348345976829,0.027457921244078063,-0.04993706050471042,-0.1134036955103609,-0.20417685398139085,-0.07660435758062648,0.4821208237337331
1410,2019-07-28,0.04385973226519732,0.040738684294458385,0.10050739495209904,0.022147222720402038,-0.05447690517405143,-0.1103582055454246,-0.20309266370515666,-0.03381563396033207,0.5310432114003963
1411,2019-07-29,0.012333956714144006,0.04689634382098638,0.06651791103779321,0.03492740160048332,-0.10551977339153747,-0.11671921148707058,-0.19522236542411342,-0.05407337028910684,0.5415936630893424
1412,2019-07-30,0.017522322186582905,0.053255532529825844,0.13234538910307442,0.021632588551861953,-0.08661363935577827,-0.11696966197439848,-0.17394099119864648,-0.04637797462884655,0.5302315879650858
1413,2019-07-31,0.038570445424301644,0.035438680839980925,0.07359596402001935,-0.008714793748761385,-0.10902224215188,-0.09552231729043197,-0.16199565314067563,-0.05689429668927724,0.5118235396671299
1414,2019-08-01,0.02334249139108676,0.045399941164177705,0.06389406395773739,-0.12319969933471647,-0.18296457068530858,-0.13205714659975845,-0.1784603449163785,0.018761657407981684,0.5716812154249427
1415,2019-08-02,0.008888605729631885,0.03090646300560577,0.022839666827533443,-0.12654922080864323,-0.21523955713007337,-0.1489617333569224,-0.1446408239292332,-0.03738426193338391,0.6010986738654968
1416,2019-08-03,0.02415233953332209,0.07782502878859282,-0.03129581518421641,-0.14632045394602522,-0.2229027696419181,-0.1532844804293911,-0.17124958751423247,-0.01427151867338143,0.7740154485763772
1417,2019-08-04,0.01903366588346237,0.03402007921821565,-0.053823131933532234,-0.14943820046788683,-0.2106884039763219,-0.15788824233025622,-0.160004226604512,-0.01437170939011949,0.6986139439357122
1418,2019-08-05,0.05229786603631645,0.017585479484135812,-0.029415363025879354,-0.12599893473555868,-0.2286855042357258,-0.1809710173877381,-0.15272184246993503,-0.0526182557768692,0.7347247520148819
1419,2019-08-06,0.010620006663530163,-0.011820702640180177,-0.054611570868125806,-0.09276639553203335,-0.20216140395377385,-0.16659213041588172,-0.1507012993686841,-0.06950613340091631,0.7432733680338738
1420,2019-08-07,0.016801788376575647,-0.05496694043291626,-0.06361321623533274,-0.1173996630472553,-0.19429188724078994,-0.1511026313617355,-0.15026946954640227,-0.07314135311461512,0.8026396463107615
1421,2019-08-08,0.020286675848641002,-0.04518834939553806,-0.1377852649037416,-0.1365948877435533,-0.18728373880813234,-0.1155199569754236,-0.05720841249925391,-0.05820992161923221,0.8253912404939988
1422,2019-08-09,0.010968735568148282,0.0375034192738191,-0.09412770298385403,-0.08230218733834616,-0.16362259338202229,-0.09758508558331198,0.01954378738235575,0.018978854486558804,0.8226118438439713
1423,2019-08-10,0.014422141443783669,0.037045369925320204,-0.08960776131455588,-0.044758506207761534,-0.16604011128816104,-0.09559393044433992,0.09184739055893293,0.04587525154064833,0.9397380252892362
1424,2019-08-11,0.04622085073195894,0.010135963686122526,-0.10009020206076102,-0.07397199457889861,-0.13669120254207726,-0.10443736447046803,0.07976065058446352,0.02441226767202096,0.8935643962412947
1425,2019-08-12,0.00187824886602637,-0.11501962106626591,-0.07769959686505705,-0.11477288550436966,-0.1402440942285044,-0.10165401332329368,0.08344602581601665,-0.10578180427342222,0.8767542405197771
1426,2019-08-13,0.01548753415284337,-0.08167675847739776,-0.012702405955032206,-0.08018811434877816,-0.11785299021356975,-0.0966674337199313,0.0874414044837278,-0.09514617875283303,0.8501566778217736
1427,2019-08-14,0.001886837169137038,-0.004294819603751718,0.055222770092794284,0.006244635782325785,-0.03484336371689042,0.003276518520787711,0.26601077762713393,0.016326649425892324,1.097536995324537
1428,2019-08-15,0.05895106606274669,0.04321556774727666,0.049391200237755666,-0.023486071658236934,0.0037116845568232544,0.05686425427706457,0.48786847756310775,0.11647383225310402,1.4063720077946786
1429,2019-08-16,0.02853244176691975,0.07856085823441862,0.05943975603005498,-0.060401716015584084,0.0032749093186000677,0.03145122914485246,0.48584150435434037,0.12512446583510609,1.4257192741283662
1430,2019-08-17,0.01778377169877544,0.1107334661209113,0.06614539072712766,-0.07506271554425044,-0.0069679660195852075,-0.01147238297194471,0.5584383172696247,0.0713030497017679,1.373302814896536
1431,2019-08-18,0.05914122830824991,0.07038644445768513,0.041060753544603895,-0.06115576626547307,0.02382349347409836,-0.0018586250061890853,0.44210798338274954,0.09209221652225971,1.3625044976721796
1432,2019-08-19,0.05025624332997149,-0.03193549797971864,-0.03300064151584712,-0.11087379976513284,-0.01770465565722138,-0.04177339998210124,0.3458284116981725,0.07286862830290523,1.2250195209167816
1433,2019-08-20,0.005122964788532319,-0.023068575200645734,-0.03409413549527006,-0.08824159010252651,0.00764353102420429,-0.07727796636181597,0.3623834515056643,0.0970526681085029,1.1661363302378125
1434,2019-08-21,0.023274832404139453,0.06558928739610397,0.02630873406195958,-0.017500702750986207,0.1388227823763048,-0.028868130327895012,0.5438040068251883,0.16835734517345088,1.2265079708224427
1435,2019-08-22,0.04211016261290668,0.042807680589355766,-0.051399250866980196,-0.04045184925940406,0.15193603499392405,-0.042047834560693435,0.4168036297894521,0.14583907548009464,1.269268805953366
1436,2019-08-23,0.02695321560138972,-0.01491207242418343,-0.10589145204423735,-0.08118750204978774,0.1662108244857547,-0.1480063519164519,0.3604555856953363,0.05420272954355154,1.052259664034387
1437,2019-08-24,0.019227105051015558,0.00705014833185912,-0.09987548824062664,-0.09418664531141852,0.1613311803554684,-0.1994115321985892,0.41531447951981476,0.10428778424081639,1.1082375781454952
1438,2019-08-25,0.009573705156536987,0.013682320402321795,-0.06761475829729983,-0.0361266615814456,0.16501416983490996,-0.17048775325582027,0.41799131544803736,0.12840993618070531,1.1175871714195578
1439,2019-08-26,0.011859059509557894,-0.06842219384578878,-0.0805307237962991,-0.028773642726304532,0.13375953855599543,-0.2358337445655099,0.4657363206952293,0.0816507676229835,1.1852919061207148
1440,2019-08-27,0.01090492283210862,-0.08617776682463708,-0.038362325767095355,-0.022968774888234237,0.0882563073314456,-0.21064323936305285,0.43030783289880736,0.10668206887828832,1.0702613903265485
1441,2019-08-28,0.01029752730553419,-0.019152088483492844,0.04243316897890785,0.04445136320568675,-0.023532936620347472,-0.1381578186255846,0.4387973935661336,0.17253124314547813,1.2453088123369753
1442,2019-08-29,0.013868382761214777,0.03162935094121469,0.05261310494366068,0.06958671718088166,0.021451185839774612,-0.0843547182476701,0.3500378636477744,0.24953230196801363,1.288852800204495
1443,2019-08-30,0.010872494516730792,0.027689896028950035,0.04250167612458832,0.08322294590544865,-0.002512147335608569,-0.09159443203601135,0.3586262822668085,0.31635357410131637,1.3683740361778591
1444,2019-08-31,0.027745836473481666,0.06290234556700676,0.01282872989403701,0.08056489261887527,0.040990132082711385,-0.07458869137067274,0.35178760241007495,0.31533857446841906,1.3814693089764256
1445,2019-09-01,0.012778290750955776,0.05875439589228363,0.051620632772780055,0.10934356710252183,0.029973618850906967,-0.10050860761206662,0.2962368048171594,0.4295378267093965,1.527610246748504
1446,2019-09-02,0.04638303646984634,0.03235278551739318,0.06401108100476399,0.1128627113473459,5.666121552294674e-05,-0.1130890218038377,0.2831296815940652,0.35440287301109846,1.5513061703799702
1447,2019-09-03,0.020013733123140837,-0.010217317004452066,0.02979298155927775,0.12016009372588594,0.024089043183222775,-0.1529345919989427,0.31001733594970854,0.4026706197003197,1.7107314649450613
1448,2019-09-04,0.0036555749210111623,-0.030629264974058615,0.025747159012013535,0.18665431196055757,0.01082956263435769,-0.15632069160467102,0.28084912620429014,0.35402667325434245,1.510988612640146
1449,2019-09-05,0.014121949479287589,0.03805465959528121,0.04108923678158693,0.2299920931289875,0.05215164209206413,-0.14591438796079984,0.30798278042122296,0.42130886308198795,1.239759767088796
1450,2019-09-06,0.009587288598197456,0.07734968176770893,0.07505136334931961,0.31322245215122113,0.040970893073388276,-0.11253834092409125,0.3613318532532286,0.45151271488935935,1.3050689349690867
