,date,one,three,seven,fourteen,twenty_eight
20,2015-08-27,0.009118166870367268,0.04018324262061574,0.13883881859508143,0.06183119520966523,-0.21146233590377114
21,2015-08-28,0.06517626059794727,0.17927710843373487,0.12889781347612678,0.039687639446675596,-0.26815618027666227
22,2015-08-29,0.029143359228875492,0.17746130892830744,0.11402448042175228,-0.14115999269241133,-0.3582980278210336
23,2015-08-30,0.12879609776099646,0.1545860705102468,0.143002366287662,-0.11005373266929208,-0.32404729158302076
24,2015-08-31,0.1269514825022274,0.07841733207883378,0.07900850117817516,-0.21685414775896947,-0.3974113454509121
25,2015-09-01,0.0111773639675901,-0.05364236924204894,-0.06731855487307628,-0.3452271758078152,-0.5665113008087503
26,2015-09-02,0.024173269440622466,0.012604576868940743,-0.019982287169268337,-0.25513039490123524,-0.4771615188752353
27,2015-09-03,0.044507567938036265,0.10485289381765923,-0.0028240423441202767,-0.25116223380097935,-0.3936508591859822
28,2015-09-04,0.03537325862501108,0.04777613376347223,-0.058084911991332464,-0.29287926197233205,-0.44718105448694623
29,2015-09-05,0.05256491948489201,-0.019304745946711353,-0.22338281452811934,-0.33164751138696813,-0.46602553512850164
30,2015-09-06,0.0012748696156076116,-0.04241838902839479,-0.19507050415298435,-0.31914931427467647,-0.4696982808576395
31,2015-09-07,0.007109100456436678,-0.024429454295754594,-0.24016157046491893,-0.23941026780304553,-0.46133699559720476
32,2015-09-08,0.007102168843094051,-0.053339400784976496,-0.2888169281900846,-0.25294203687602085,-0.494382460730857
33,2015-09-09,0.004800971843173844,-0.1785695267256873,-0.2162209611928377,-0.2481861146242428,-0.4587341077015244
34,2015-09-10,0.025366368877349003,-0.08306121550851565,-0.20180874004312807,-0.21067112617172024,-0.4635382651938565
35,2015-09-11,0.04948893082095299,-0.00011587423924312407,-0.07026975310282518,-0.12825258458022173,-0.3036022005474792
36,2015-09-12,0.07424364288807767,-0.09753861700591886,-0.12392192043556269,-0.23938419022871163,-0.338832518715585
37,2015-09-13,0.04179515125737684,0.04335801123575592,-0.023970129547911487,-0.12356119410920301,-0.3050080192106615
38,2015-09-14,0.003933422042764081,0.04026911076443064,0.07999449389740299,-0.16982311645406992,-0.27214485638249053
39,2015-09-15,0.0763126593227291,-0.0007027053584997438,0.0504439612472277,-0.33795557302479806,-0.28250583588230654
40,2015-09-16,0.005796111303969842,-0.057712676581203756,0.0021305644498519492,-0.2666776836405701,-0.32096992255215223
41,2015-09-17,0.05226847239668306,0.060229903312590496,0.07900550093126009,-0.11649774043112278,-0.3704032572443366
42,2015-09-18,0.018821021023901936,0.1290166301318611,-0.01664092441852102,-0.18008701199652716,-0.325353636132523
43,2015-09-19,0.056857651382132515,0.1026081095343638,-0.11532243362789399,-0.185900664920411,-0.35940603321723613
44,2015-09-20,0.07820729381989337,0.03476274185328763,-0.09382447420708769,-0.21399556805103037,-0.3725264972142853
45,2015-09-21,0.04672202354318162,0.02105770117533743,-0.17600572013466909,-0.24082518407698494,-0.41065648336959654
46,2015-09-22,0.044306394290502475,-0.05223381201421603,-0.3303314166835217,-0.28085989193562366,-0.43410211216735534
47,2015-09-23,0.013173116899549904,-0.16664783716852555,-0.2530051879033279,-0.2650677410025127,-0.5124037436055024
48,2015-09-24,0.033487510397499434,-0.002751241398432241,-0.0745507019887581,-0.231844075315706,-0.4391802989438662
49,2015-09-25,0.03491431016703035,0.01539119881584583,-0.04070600284814339,-0.08089990108664384,-0.20536797873012078
50,2015-09-26,0.11553047391333778,-0.18315081316400872,-0.043061883923939184,-0.09606416213655743,-0.23916580199851126
51,2015-09-27,0.006321184589435933,-0.08061665616843879,-0.04564434785147846,-0.1275194008640527,-0.21686418630391457
52,2015-09-28,0.040124797598831086,0.31817822791718,0.19696550832761903,0.1390383835192494,0.112520688899979
53,2015-09-29,0.1841976122332747,0.2245668456476808,0.11439501671006874,0.12464851543666475,0.2696249279120832
54,2015-09-30,0.15482314531005995,0.0675021742173211,0.023045917268082087,-0.03714805594304416,0.3696987234631468
55,2015-10-01,0.042423761941497745,0.046404515281153164,-0.07074946714925619,-0.20220580388043405,0.532612904897958
56,2015-10-02,0.0369352510292467,0.018605113007080683,0.0007317389876337749,-0.1405611017331062,0.8472208431038566
57,2015-10-03,0.016078888852700753,-0.07885332251636605,-0.050771153043308447,-0.20928018807310939,0.5493825150041008
58,2015-10-04,0.00918397617130518,-0.015439311292597752,-0.05033176130137597,-0.17072842189382426,0.3937107622639682
59,2015-10-05,-0.0035743454239729375,-0.023939466730723023,0.016118184001921856,-0.17107694771398824,0.6942429337817282
60,2015-10-06,0.07304983257179602,0.08058657605199339,0.03581643930521416,-0.19233789155930928,0.6405786582650148
61,2015-10-07,0.01174921940231352,0.06434681278769222,0.01629585855785713,-0.2835781502366278,0.6776417899050998
62,2015-10-08,0.10661501999253337,0.05995226117495624,-0.11604115742156289,-0.24829425765789206,0.5215255477041949
63,2015-10-09,0.014350214201190826,0.0037951894905366105,-0.10998455979598681,-0.10400939068145715,0.431338551784799
64,2015-10-10,0.004944152062706105,0.0057161252710715765,-0.14455598727685656,-0.1356446616931519,0.47945302014497726
65,2015-10-11,0.026167045371845495,-0.009857116288096197,-0.1138897199738006,-0.08915555483677935,0.4808493777644804
66,2015-10-12,0.00305576410076203,-0.16413270929508164,-0.17316901745922716,-0.010042649713272418,0.6493299043176844
67,2015-10-13,0.021738477405401045,-0.06111506072955574,-0.1828812410924979,0.1830331067031144,0.670955618526937
68,2015-10-14,0.0812109741432391,0.10360680532425283,-0.10823928558145689,0.7995553480145627,0.9449309260414815
69,2015-10-15,0.09298661434149941,0.06446680784100395,-0.13549239407067787,0.9529656324675071,0.547325782449051
70,2015-10-16,0.022168934784979947,-0.009400363230647685,0.0838932660712338,1.3141122187498206,0.7371572704499045
71,2015-10-17,0.039760058144720334,-0.07084395239875442,0.024138408724744247,0.9860672801212994,0.7182846548416295
72,2015-10-18,0.009281267243951064,-0.15846788896016661,0.09816694971931966,0.7955098944938296,0.7377359557462939
73,2015-10-19,0.017952406890730455,-0.07485748262972092,0.2884630577512403,1.1995492667268202,0.8839444982681698
74,2015-10-20,-0.0001366854474015303,0.3121107939802804,0.6422872340425533,1.3041181703610352,1.142829342427163
75,2015-10-21,0.05723728133011158,0.28221631420513793,1.0692425937937309,1.4011812866330715,1.3597554746173053
76,2015-10-22,0.3453256720452457,0.33781244729697313,1.3878182668988173,1.1394732904028828,1.3485371421241783
77,2015-10-23,0.07019258988982402,0.22895630240102818,1.3978551768447942,0.7941715382601869,0.8952316551784314
78,2015-10-24,0.0858300172743537,0.36669828490344863,1.0177447714232832,0.7809010426306372,0.7905908754395704
79,2015-10-25,0.10395754769916453,0.5514149876287668,0.6403186416403774,0.631080741668344,0.7452701631506476
80,2015-10-26,0.18722554756505633,0.6835594826979825,0.7718531966276894,0.7292471252625196,0.620325306733568
81,2015-10-27,0.22859399906896694,0.7057653514649663,0.40299341223603097,0.41243352283146895,0.33510417695270067
82,2015-10-28,0.24434151093572243,0.2955015553495235,0.2510258622503735,0.165176510199206,0.10641734861491574
83,2015-10-29,0.27637026137512744,-0.02800055733005136,-0.04926776542315919,-0.15930245077445657,-0.08877275500488728
84,2015-10-30,0.080999008428359,0.09276359279457946,-0.06547264914890101,-0.06242563212692116,-0.0888902660717237
85,2015-10-31,0.022968969229179695,0.10486563108564922,0.026173915844878298,0.005885548412468202,-0.03562545338607888
86,2015-11-01,0.1767224791509562,0.12409101728207216,0.01843991982933692,-0.008747811656778815,0.01675264325167216
87,2015-11-02,0.04291000758142162,-0.055521592371181365,0.08271718990360157,-0.04978886317473866,-0.07727807039711758
88,2015-11-03,0.07904528541609955,-0.03399796074160669,0.06901982137804762,-0.012456558991688136,-0.0622443586745888
89,2015-11-04,0.24120496372293004,0.27294550515733845,0.2971495111380596,0.36869492121020037,0.20327010397359666
90,2015-11-05,0.05159336201826635,0.0642493683038464,-0.07430071758823402,0.1491558400803364,-0.04862491311998622
91,2015-11-06,0.08301159885523876,0.21056969571910428,0.06424098606097339,0.12053289312475006,-0.047890269881783916
92,2015-11-07,0.0603585941109782,0.15948440082034523,0.04855600036593602,0.07552525132043837,-0.025874917056438587
93,2015-11-08,0.12763348007614173,0.027996168887830842,-0.026695469174727232,0.07000844198890206,-0.053779728523984265
94,2015-11-09,0.059239597868529795,-0.15742497061664315,-0.041360975728448,0.023517264507338258,-0.11524940677885409
95,2015-11-10,0.022072428140825752,-0.014382692992590384,0.004321539944927493,0.027660027275649094,-0.124807810911997
96,2015-11-11,0.09137062793326721,0.24075091637833582,0.3609866054605873,0.22479805419478618,0.12973724778185067
97,2015-11-12,0.18888030281201296,0.16726303519272834,0.29495749891946393,0.13066364553182006,0.042016476535998215
98,2015-11-13,0.07026522919589656,0.07108908386651434,0.12967968955926734,0.042643048711441686,-0.007125101799832774
99,2015-11-14,0.01631756124929869,0.054783398030352065,0.05912820957272593,-0.010042102478253113,0.06190843281165185
100,2015-11-15,0.03566918145691736,0.13515749916853065,0.11978645807736839,0.04478734383518273,0.11038371028519119
101,2015-11-16,0.03697093291149604,0.10845868307377707,0.08466867196355049,-0.01347577443661276,0.07247881377309359
102,2015-11-17,0.09651201045712386,0.05513505278242074,0.04487554565386834,-0.03033581586983354,0.0936140005343379
103,2015-11-18,0.051245273870938864,-0.012501648031506158,-0.049641898702414394,-0.07160431082512152,0.08143827430899628
104,2015-11-19,0.019452841499395142,0.04508489618111179,-0.07917350223680487,-0.12688240401579529,0.05924812639600293
105,2015-11-20,0.03358870034365477,0.07669579423443315,-0.018335677783515303,-0.09625674400384616,0.04423777176332328
106,2015-11-21,0.06387495385149958,0.027691271961257004,-0.05737398744760781,-0.08659087454122956,0.0006341346884705072
107,2015-11-22,0.008875036236342336,-0.06794183832438978,-0.04675583066209798,-0.09652423090318693,-0.052912359147512626
108,2015-11-23,0.013462259200959479,-0.0755961750564854,-0.05773715827684789,-0.10445565228565,-0.02977395140651265
109,2015-11-24,-0.002348395133107343,-0.015437572759509424,-0.019661112295478164,-0.10035036180241566,-0.0010692787725840654
110,2015-11-25,0.014295516657149553,0.019969310520663714,0.0259250904117701,-0.031314548364128565,0.012543678460732292
111,2015-11-26,0.09664826694514898,0.13648615047988463,0.01763638171962807,-0.01090307822368087,0.06846809886120647
112,2015-11-27,0.008605835981387196,0.022372617477736074,-0.05648109957650505,-0.02405033141821428,0.0015080835836155913
113,2015-11-28,0.06034180777198575,0.01878388441543068,-0.024273826674183038,0.0801209109615576,0.01002642317444629
114,2015-11-29,0.02256508466264518,0.014686246779612215,0.006837622729169016,0.1289956341011908,-0.008560973257271962
115,2015-11-30,0.03612143976142388,-0.03438732753251167,-0.013417545912685675,0.12849417715784905,0.01021592646420415
116,2015-12-01,0.022523909843466305,-0.049014154439964513,-0.056108354597587395,0.160025856708399,-0.01182991251111024
117,2015-12-02,-0.0004615812944790841,0.02719544182366134,0.006752763382194239,0.2420078053641119,0.06756915171615437
118,2015-12-03,0.034386041783957454,0.10359502016339617,0.013379425948240153,0.26488435661825593,0.16178100233604983
119,2015-12-04,0.0483839810163104,0.04231074575041783,0.046888417232384495,0.16943989889988822,0.1636882098475397
120,2015-12-05,0.050910674345377056,-0.022342330103681987,0.12948362775397732,0.11775208504155535,0.14913929872738488
121,2015-12-06,0.003849408545038752,-0.010395923732017824,0.16615113159647824,0.09017362548987834,0.12641111971336483
122,2015-12-07,0.023327620135847143,0.010080619564527465,0.21452421760934434,0.1503396178505682,0.23410778899257295
123,2015-12-08,0.05384697978341565,0.07371204916607871,0.26620675726805126,0.14398692108680758,0.21834703602581007
124,2015-12-09,0.032579352306590204,0.20857949766900988,0.32008545233670094,0.11848854232642184,0.23302115023206077
125,2015-12-10,0.0669434808730191,0.2340265543490273,0.26134174022057927,0.09163320805140672,0.21403775732226082
126,2015-12-11,0.13589716378238795,0.1669100219690677,0.14459574353888627,0.05148153976206075,0.14999347393048704
127,2015-12-12,0.04630034484021258,0.06681736822946852,-0.007562360938499517,-0.062226319428439675,0.061337833559134365
128,2015-12-13,0.020462153230400338,0.0849890872783053,-0.031146593161361015,-0.08989607846065555,0.051330327979023704
129,2015-12-14,0.04252992597176538,0.045112599954955854,-0.04642603806865657,-0.09874149896124722,0.0516092774195993
130,2015-12-15,0.035500488678937896,-0.04470699625346145,-0.08884488516044957,-0.14090751751099528,0.08537628278221213
131,2015-12-16,0.018581904081023524,-0.054776408900358675,-0.11605484308055879,-0.10325798752111698,0.16467181645394988
132,2015-12-17,0.029085102439441665,-0.0039120120815040755,-0.05743978714793814,0.0003191464860435708,0.23063323707758338
133,2015-12-18,0.014803745480854662,-0.0022200662716211636,-0.05075318170956117,0.028225455658691195,0.30433298351138266
134,2015-12-19,0.02173883696547256,0.006813917175526122,-0.020418127247118962,0.06579361829464202,0.37297562424346065
135,2015-12-20,0.007364574218875905,-0.04186933884490478,-0.05144862197742827,0.04334803505732998,0.35803237788804376
136,2015-12-21,0.00425390099889808,-0.03562571954999094,-0.0390784374011145,0.09073679674858785,0.4949920442737848
137,2015-12-22,-0.0003213237145021068,-7.656088504384328e-05,-0.021140084379375444,0.1056633014677649,0.6502466768515843
138,2015-12-23,0.0039342806913026905,0.017172761414145043,0.021251890919497952,0.1097615251178357,0.592379083363997
139,2015-12-24,0.016980887210948547,0.00656677678150066,0.07609485606418115,0.1276557338367154,0.8082822085889569
140,2015-12-25,0.010177576848071888,-0.006539496260410471,0.0832013717048746,0.09368869584787815,0.7947129501051632
141,2015-12-26,0.01771651195136903,0.00658583776484706,0.130126658984581,0.17557502320133023,0.7942203040865354
142,2015-12-27,0.018076421474860074,0.03935916381244271,0.11564986548194083,0.17167666685291944,1.2594516323466298
143,2015-12-28,0.013089904097813502,0.09504497365931427,0.16701603492241868,0.19963694515278557,1.5784097621414472
144,2015-12-29,0.049237187241968634,0.12059066382472111,0.1439155001248152,0.2794755842310426,2.03965762236688
145,2015-12-30,0.052444651628633134,0.09317980677253843,0.09621102940412883,0.31018742348384065,1.593258847027683
146,2015-12-31,0.025744910615120433,0.030927948305845346,0.05001115045200528,0.2327016940997082,1.6436458352787118
147,2016-01-01,0.017133648686660098,0.04359154944698656,0.012142462976760809,0.2716197036423094,1.7301538904193712
148,2016-01-02,0.0019966686597762432,0.017710557785940058,0.052256128811822004,0.3031306056205691,1.6775860596224481
149,2016-01-03,0.04038475328931536,0.016819845169659457,0.05484671625033588,0.3073456111602858,1.6149159863985627
150,2016-01-04,0.025071114767673836,0.027925384611248282,0.07461646421139237,0.43284561239359687,1.494732936488732
151,2016-01-05,0.0036818189981859886,-0.004005100666319426,0.1263091058726334,0.502953378768846,1.340295158275958
152,2016-01-06,0.021473579364502633,0.05321425059954599,0.21348754098500813,0.45684337421503296,1.5990266194154585
153,2016-01-07,0.007396642552600348,0.05313678766442619,0.19904256114892666,0.6377974632144726,1.7024459570648514
154,2016-01-08,0.04872328312307454,0.06331813368946972,0.2604247032344913,0.6462757325359284,1.735244196378689
155,2016-01-09,0.012281224322103528,0.09500821692686938,0.2535538208709943,0.5449055053410023,1.6025267050123253
156,2016-01-10,0.024732873277482536,0.16446637726015503,0.25266255016157335,0.9490738889076902,1.6011820338242577
157,2016-01-11,0.066936478198908,0.12298041664665108,0.3333553505948665,1.1493250708555507,1.9753326608060717
158,2016-01-12,0.08130731651572724,0.12794141454541988,0.3547505451913645,1.4119265967678962,2.023540839356627
159,2016-01-13,0.041846559520162085,0.1331717779449042,0.2656843356266772,1.0867013917903867,2.7144276389701307
160,2016-01-14,0.07365005121511259,0.10721634532582798,0.389334566121883,1.1813558861120934,3.0761972099094446
161,2016-01-15,0.06783442555537093,0.1656969368202778,0.35356496023378503,1.2249656584392745,4.2025495874638
162,2016-01-16,0.0457701560774309,0.21797758580834062,0.2877629472350407,1.1470021660773453,3.8672956567152683
163,2016-01-17,0.10311565943846933,0.12867516166157467,0.5735943101749504,1.0228603128079023,3.474635071247009
164,2016-01-18,0.07592533768964316,0.15918682216272634,0.6242682760811363,0.7543903435131825,3.031500052941266
165,2016-01-19,0.044574371077616304,0.18545451758990344,0.9407820629726975,0.6974505942483201,3.082972544271691
166,2016-01-20,0.13222182003531036,0.11110946953187902,0.660207873178155,0.7964926018127959,2.1684555776347967
167,2016-01-21,0.04058680693352335,0.2783700704249035,0.618662935783519,0.7011145564979921,1.5389960247260692
168,2016-01-22,0.02608671924031969,0.4650858187573334,0.7347804731628782,0.7534518514475945,1.9912339345649026
169,2016-01-23,0.270371979546138,0.6929514387888104,0.6762273988168843,0.6936733397947928,2.1297082316767484
170,2016-01-24,0.1300156797541752,0.18252707125343334,0.285503067549223,0.33457333178991244,1.294374230481863
171,2016-01-25,0.23179355491357587,0.170372639995331,0.12817706965479,0.445913216026146,1.2687900629334579
172,2016-01-26,0.12666623219719575,0.274823663881049,0.1104989547667151,0.591657183534944,1.8499175343523313
173,2016-01-27,0.09951339867041327,0.1457839307335572,0.11115527836794369,0.827861924017088,1.5605053343385191
174,2016-01-28,0.08580163362553007,0.04317621892119244,0.07984526244326516,0.9200522623535992,1.6416015166330065
175,2016-01-29,0.08846738139676197,0.006853596076218573,0.11565172099483478,1.5809062893354746,1.6206996831459697
176,2016-01-30,0.01843746352525312,-0.07658863155086444,0.056233638470645136,1.3698372601003788,1.4857352475280543
177,2016-01-31,0.06098749056646924,0.1123241932901868,0.16011160152766027,1.4718503441809407,1.9297733665698538
178,2016-02-01,0.04672283361133308,0.1950186881884035,0.4048036440786085,1.5187850551195243,2.050427394852361
179,2016-02-02,0.12735490450584086,0.1915214166512145,0.4718106805117746,1.4700166882996475,1.9294038568514742
180,2016-02-03,0.08003433520383338,0.08207992757151039,0.7084539763070011,0.8317105251919614,2.2597219019311416
181,2016-02-04,0.05495267724485527,0.04102263119443792,0.8456367024289337,0.5492558876402651,2.4649819820559338
182,2016-02-05,0.025456105418224774,0.2031955708804817,1.4064518478947114,0.7745576546387579,2.739724475094297
183,2016-02-06,0.026051674548242122,0.28437587226588895,1.299768204821178,0.8940861889717274,3.1950882075719758
184,2016-02-07,0.17214297542166396,0.5772676018577657,1.130725679906008,0.7192021700218422,3.4173191714175326
185,2016-02-10,0.1886600935740529,0.5027490682244721,0.133771245803706,0.48133805609156505,1.5884644867965425
186,2016-02-12,0.12114357611087893,0.051229007091639224,-0.13527952417389114,0.19071500130157998,1.2130016013378666
187,2016-02-13,0.28981622911694493,0.27167541766109765,0.11747016706443901,0.42316945107398546,1.6564916467780426
188,2016-02-14,0.1990278268263113,-0.03521147353291143,-0.01915554545843074,0.4408294738073332,2.0389296647779545
189,2016-02-15,0.06172288465217111,-0.24785197347446275,-0.07046045080660583,0.2863550500541989,1.8917059873748643
190,2016-02-16,0.06329700731808915,0.08700146758423738,0.40930973960295897,0.5665742815778515,2.223157091010055
191,2016-02-17,0.07929672868469738,0.33877742417873996,0.6023612028467105,1.182505711434592,2.7232549029699458
192,2016-02-18,0.28177252636748434,0.27468663034073104,0.8085141834849512,1.467870840251631,2.671189869273403
193,2016-02-19,0.09533088949140178,0.09129550914803192,0.41246031875995687,1.1616912571437932,1.598808334639471
194,2016-02-20,0.05657282285010919,0.377473607183789,0.4448700894339083,1.5127511769851252,1.7146862059524068
195,2016-02-21,0.10344852055889729,0.3255834857046888,0.5151610484410811,1.650197156312905,1.487528414399625
196,2016-02-22,0.22645596246157154,0.33470902324577956,0.3927296262337523,1.4656275281807887,1.2229005986732104
197,2016-02-23,0.040133115063235296,0.12064434223860486,0.17288810687810657,0.778481834953655,1.2048249570327147
198,2016-02-24,0.1229677360802287,0.08237600399328401,0.38549348822435,0.7774506511775651,1.0561600943867133
199,2016-02-25,0.08765428985235725,0.15388814030739073,0.5207935524315288,1.1403326103717368,1.2413370706364704
200,2016-02-26,0.03903607739956961,0.12486387119819493,0.6101201418353213,0.9553061917913245,0.9620494681175458
201,2016-02-27,0.08191679109267426,0.0673572591596684,0.7515860093370178,0.8800206738597285,0.8187422726382141
202,2016-02-29,0.04377391898967506,0.39443105632534947,0.8877192866545872,1.39701104506061,0.7229766000637564
203,2016-03-02,0.1452918752458861,0.4068481814605294,0.3284522404460543,0.7665269355473254,0.5743898633890901
204,2016-03-04,0.2229963841866544,0.3478280354080824,0.3233924018388052,0.3101249849635943,0.3445023362446962
205,2016-03-06,0.14361076728029215,-0.02013186426126299,0.3518838537825669,0.05230242124717684,0.16357352348150458
206,2016-03-07,0.02928731863936698,0.27627829236617696,0.5588609043030284,0.10679532391140642,0.2477375237526438
207,2016-03-08,0.11078442382230926,0.272900722228461,0.47482295931041746,0.34749431983819906,0.2718684811423165
208,2016-03-09,0.2285712217673683,0.1509369774966161,0.3464598763932131,0.17132785785116103,0.08053053513652687
209,2016-03-10,0.020971513315318855,0.2291945301198242,0.1426244870850052,0.13202500204711087,-0.0269217821692096
210,2016-03-11,0.070908338705177,0.39624965123103406,0.06883015672955722,0.08337743055889625,-0.030431896244840623
211,2016-03-12,0.21848534862956243,0.172623718174193,0.010462043525708637,-0.02884277172001414,-0.12567710165318333
212,2016-03-14,0.12256844613671088,0.08431976929917713,-0.11037722002054906,-0.0993515856364563,-0.22787922742853192
213,2016-03-15,0.08091775409237309,-0.0778380980841385,-0.01391240827439639,-0.024413122156921215,-0.28284108642959127
214,2016-03-16,0.005065864238039591,-0.10337404164732626,-0.09343438385325803,-0.07123421419082225,-0.4044720457128223
215,2016-03-17,0.06382510102847942,0.007057629326029797,0.19148487924463248,0.14145902361480855,-0.2267088656081819
216,2016-03-18,0.31429100993369696,0.2087132178703315,0.3209306799679043,0.3373890846640045,-0.016242556765659562
217,2016-03-19,0.07565694927597735,0.21506081338866254,0.10139178837697635,0.18963282848998053,-0.15759520407338734
218,2016-03-20,0.0766216668059851,0.18363913734013212,0.14792485162584648,0.21502758505391625,-0.09897287469698238
219,2016-03-21,0.16902849944890577,0.2244331601322626,0.02655093686033696,0.1431073846638325,-0.08156884742560229
220,2016-03-22,0.013500939429184938,0.007452804867137986,0.05150756016820267,0.0031761653395366157,-0.18803525096179657
221,2016-03-23,0.10724297194115918,-0.04175454521184298,0.03276646109761414,-0.07006256062507231,-0.2268298760356319
222,2016-03-24,0.042282593603924765,0.01690192993011531,0.10332762530661367,-0.010024529087795607,-0.21752580182348313
223,2016-03-25,0.022864579375332338,-0.009100235580211315,0.08296603085340833,-0.04272741089748459,-0.22582263089900453
224,2016-03-26,0.03748158501114347,0.10987610017753946,0.09834548407811727,-0.08451724398443704,-0.2641719865523363
225,2016-03-27,0.03157603267372753,0.14766467894898191,0.14993918177233212,-0.09515827572907697,-0.17985087172792982
226,2016-03-28,0.12925294258947875,0.14530867163103528,0.11609896709104006,-0.1407369685323084,-0.23057698774921928
227,2016-03-29,0.0225114098926853,0.004475849794710093,-0.012097129464836364,-0.23879980263969416,-0.3368561560556133
228,2016-03-30,0.039287831758099925,0.014072472360757388,-0.08888152617444992,-0.3511875283367628,-0.35580598472430514
229,2016-03-31,0.007502850022535158,0.027625334711948866,-0.05483531730250889,-0.28637468296260943,-0.3159336143588112
230,2016-04-01,0.020174376787186518,0.018876199498271965,-0.11606406680350155,-0.26441941652193746,-0.3678376576671404
231,2016-04-02,0.02013369828402988,-0.0163438256658595,-0.14953942520265295,-0.27747833105239145,-0.3460794118679159
232,2016-04-03,0.009306003284471823,-0.09200865432238216,-0.20496233284384846,-0.25072423470939376,-0.23752639307654197
233,2016-04-04,0.01780997249530251,-0.02914771747319876,-0.18822290605738756,-0.1528253587865254,-0.192629104145675
234,2016-04-05,0.031091201515584997,-0.005653842738314867,-0.14753569419913773,-0.10452899444482829,0.0029995954492979767
235,2016-04-06,0.04066243079408011,-0.05673377248888337,-0.2759421248771564,-0.15462329600186817,-0.08702966732507564
236,2016-04-07,0.012434659516176548,-0.08075244910650684,-0.18872109973949205,-0.1507158694868104,-0.055949437541881766
237,2016-04-08,0.0040028667361255085,-0.07382259791747359,-0.13148044964673275,-0.15593677438331002,0.015952433722262026
238,2016-04-09,0.009010668119371896,-0.047272097695889165,-0.09177846835183398,-0.1407466139693476,0.027294461708795865
239,2016-04-10,0.19946510292878963,-0.001915328529810909,0.1565995675756876,0.11236996421501051,0.257155656657242
240,2016-04-11,0.07950464690285597,0.008995174418168722,0.16612771423359204,0.0005735220249951039,0.1862834523276997
241,2016-04-12,0.04014447538215533,0.1721935209724133,0.26853886410144573,0.05205223254721732,0.2975178078209042
242,2016-04-13,0.14229999915125013,0.16503376610149356,0.22901677978617174,0.04514925267568425,0.33415426312945434
243,2016-04-14,0.045445252271389944,0.07500698122051663,0.05384764982197876,-0.03500957424528029,0.24603691071018954
244,2016-04-15,0.017110578425234047,0.1525688097187592,0.006494733449174032,-0.1099498229663358,0.24266887974184095
245,2016-04-16,0.06269687125667318,0.11841729065714937,-0.03975751869506707,-0.0814017972897699,0.29461798965794317
246,2016-04-17,0.09017285808068896,0.014882989634122257,-0.031229630944843656,0.02503276570592884,0.1959891505213311
247,2016-04-18,0.06807918680643575,-0.005108940115595476,-0.05756237296792805,0.0467666328895229,0.1732202564002981
248,2016-04-19,0.0107882533337368,-0.05183434045414666,-0.1243575096620773,0.18261268157841484,0.3022223359773648
249,2016-04-20,0.016803467985604528,-0.06277905544543025,-0.11130583514558996,0.12859524451030582,0.4649568907449817
250,2016-04-21,0.02357382739989595,0.0415976951151815,-0.027822642428870396,0.18016457721590204,0.7008824172152992
251,2016-04-22,0.016085325905524993,0.044244752545485024,-0.060174897763311655,0.2792117864296444,0.936915790352195
